Measured at,Internal temperature,Outlet temperature,Inlet temperature,Ambient temperature,Energy consumption,Volume of water drawn
2022-11-02 07:08:49+02:00,26.04,21.69,21.82,21.78,0,0
2022-11-02 07:13:50+02:00,26.04,21.71,21.78,21.8,0,0
2022-11-02 07:18:45+02:00,26.02,21.71,21.8,21.8,0,0
2022-11-02 07:23:47+02:00,26.13,21.69,21.78,21.8,0,0
2022-11-02 07:28:48+02:00,26.11,21.67,21.78,21.78,0,0
2022-11-02 07:33:50+02:00,26.08,21.67,21.76,21.82,0,0
2022-11-02 07:38:51+02:00,26.17,21.65,21.8,21.76,0,0
2022-11-02 07:43:46+02:00,26.22,21.67,21.78,21.78,0,0
2022-11-02 07:48:47+02:00,26.24,21.69,21.76,21.8,0,0
2022-11-02 07:53:49+02:00,26.28,21.69,21.8,21.76,0,0
2022-11-02 07:58:50+02:00,26.26,21.69,21.8,21.78,0,0
2022-11-02 08:03:45+02:00,26.33,21.73,21.8,21.76,0,0
2022-11-02 08:08:47+02:00,26.31,21.76,21.8,21.78,0,0
2022-11-02 08:13:49+02:00,26.35,21.76,21.78,21.76,0,0
2022-11-02 08:18:50+02:00,26.44,21.78,21.76,21.78,0,0
2022-11-02 08:23:45+02:00,26.42,21.8,21.78,21.78,0,0
2022-11-02 08:28:46+02:00,26.46,21.76,21.76,21.78,0,0
2022-11-02 08:33:48+02:00,26.44,21.8,21.8,21.76,0,0
2022-11-02 08:38:50+02:00,26.48,21.76,21.76,21.78,0,0
2022-11-02 08:43:45+02:00,26.57,21.76,21.8,21.76,0,0
2022-11-02 08:48:46+02:00,26.62,21.76,21.78,21.8,0,0
2022-11-02 08:53:48+02:00,26.55,21.76,21.76,21.8,0,0
2022-11-02 08:58:49+02:00,26.57,21.78,21.78,21.76,0,0
2022-11-02 09:03:51+02:00,26.64,21.78,21.78,21.8,0,0
2022-11-02 09:08:46+02:00,26.6,21.76,21.76,21.76,0,0
2022-11-02 09:13:47+02:00,26.66,21.95,21.76,21.78,0,0
2022-11-02 09:18:49+02:00,26.64,21.95,21.78,21.76,0,0
2022-11-02 09:23:50+02:00,26.68,22,21.78,21.78,0,0
2022-11-02 09:27:52+02:00,26.73,21.97,21.76,21.76,0,0
2022-11-02 09:28:46+02:00,26.71,22,21.78,21.78,0,0
2022-11-02 09:33:48+02:00,26.77,22.02,21.82,21.8,0,0
2022-11-02 09:38:49+02:00,26.73,22,21.8,21.8,0,0
2022-11-02 09:43:51+02:00,26.77,21.97,21.76,21.78,0,0
2022-11-02 09:48:51+02:00,26.8,22,21.78,21.78,0,0
2022-11-02 09:53:46+02:00,26.8,21.95,21.8,21.78,0,0
2022-11-02 09:58:47+02:00,26.84,21.91,21.76,21.78,0,0
2022-11-02 10:03:49+02:00,26.84,21.93,21.76,21.8,0,0
2022-11-02 10:08:50+02:00,26.86,21.93,21.8,21.76,0,0
2022-11-02 10:13:45+02:00,26.93,21.91,21.76,21.78,0,0
2022-11-02 10:18:46+02:00,26.86,21.89,21.78,21.76,0,0
2022-11-02 10:23:48+02:00,26.97,21.86,21.76,21.76,0,0
2022-11-02 10:28:49+02:00,26.93,21.84,21.78,21.78,0,0
2022-11-02 10:33:51+02:00,27.02,21.84,21.8,21.78,0,0
2022-11-02 10:38:45+02:00,27.02,21.82,21.78,21.76,0,0
2022-11-02 10:43:47+02:00,27,21.8,21.78,21.76,0,0
2022-11-02 10:48:48+02:00,27.02,21.8,21.78,21.78,0,0
2022-11-02 10:53:50+02:00,27.06,21.82,21.76,21.8,0,0
2022-11-02 10:58:51+02:00,27.09,21.78,21.78,21.78,0,0
2022-11-02 11:03:46+02:00,27.09,21.76,21.76,21.76,0,0
2022-11-02 11:08:48+02:00,27.15,21.76,21.76,21.78,0,0
2022-11-02 11:13:50+02:00,27.11,21.78,21.8,21.73,0,0
2022-11-02 11:18:45+02:00,27.13,21.76,21.78,21.78,0,0
2022-11-02 11:23:46+02:00,27.18,21.76,21.8,21.76,0,0
2022-11-02 11:28:48+02:00,27.2,21.76,21.78,21.78,0,0
2022-11-02 11:33:49+02:00,27.2,21.73,21.78,21.76,0,0
2022-11-02 11:38:51+02:00,27.25,21.73,21.78,21.78,0,0
2022-11-02 11:43:46+02:00,27.25,21.71,21.76,21.76,0,0
2022-11-02 11:48:47+02:00,26.35,37.53,21.23,21.78,0,50
2022-11-02 11:53:49+02:00,25.95,38.33,22.17,22.2,0,25
2022-11-02 11:58:50+02:00,25.97,36.94,22.26,22.35,0,0
2022-11-02 12:03:45+02:00,25.95,35.35,22.26,22.4,0,0
2022-11-02 12:08:46+02:00,25.97,33.9,22.26,22.33,0,0
2022-11-02 12:13:48+02:00,25.93,32.59,22.28,22.28,0,0
2022-11-02 12:18:49+02:00,26.02,31.45,22.28,22.31,0,0
2022-11-02 12:23:51+02:00,25.97,30.37,22.26,22.28,0,0
2022-11-02 12:28:45+02:00,26,29.48,22.31,22.26,0,0
2022-11-02 12:33:47+02:00,26.06,28.65,22.28,22.28,0,0
2022-11-02 12:38:48+02:00,26,28,22.26,22.24,0,0
2022-11-02 12:43:50+02:00,26.06,27.38,22.26,22.22,0,0
2022-11-02 12:48:45+02:00,26.02,26.77,22.24,22.2,0,0
2022-11-02 12:53:47+02:00,26.04,26.35,22.24,22.2,0,0
2022-11-02 12:58:48+02:00,26.11,25.93,22.22,22.17,0,0
2022-11-02 13:03:50+02:00,26.06,25.52,22.2,22.17,0,0
2022-11-02 13:08:51+02:00,26.04,25.22,22.2,22.17,0,0
2022-11-02 13:13:46+02:00,26.11,24.86,22.2,22.17,0,0
2022-11-02 13:18:47+02:00,26.06,24.58,22.17,22.17,0,0
2022-11-02 13:23:49+02:00,26.15,24.32,22.17,22.15,0,0
2022-11-02 13:28:45+02:00,26.08,24.1,22.17,22.13,0,0
2022-11-02 13:33:47+02:00,26.15,23.95,22.2,22.13,0,0
2022-11-02 13:38:48+02:00,26.13,23.77,22.15,22.11,0,0
2022-11-02 13:43:50+02:00,26.15,23.62,22.17,22.13,0,0
2022-11-02 13:48:45+02:00,26.08,23.42,22.13,22.08,0,0
2022-11-02 13:53:46+02:00,26.15,23.35,22.13,22.08,0,0
2022-11-02 13:58:47+02:00,26.17,23.22,22.13,22.06,0,0
2022-11-02 14:03:48+02:00,26.13,23.11,22.13,22.06,0,0
2022-11-02 14:08:50+02:00,26.2,22.95,22.11,22.06,0,0
2022-11-02 14:13:45+02:00,26.24,22.91,22.11,22.06,0,0
2022-11-02 14:18:46+02:00,26.15,22.8,22.08,22.06,0,0
2022-11-02 14:23:48+02:00,26.15,22.68,22.11,22.04,0,0
2022-11-02 14:28:50+02:00,26.2,22.66,22.11,22.04,0,0
2022-11-02 14:33:49+02:00,26.26,22.57,22.06,21.97,0,0
2022-11-02 14:38:51+02:00,26.24,22.51,22.06,22,0,0
2022-11-02 14:43:46+02:00,26.24,22.46,22.06,22,0,0
2022-11-02 14:48:48+02:00,26.22,22.37,22.04,21.95,0,0
2022-11-02 14:53:49+02:00,26.26,22.31,22.06,21.97,0,0
2022-11-02 14:58:51+02:00,26.24,22.28,22.04,21.95,0,0
2022-11-02 15:03:46+02:00,26.26,22.2,22.04,21.97,0,0
2022-11-02 15:08:47+02:00,26.26,22.15,22.04,21.95,0,0
2022-11-02 15:13:49+02:00,26.28,22.13,22,21.95,0,0
2022-11-02 15:18:51+02:00,26.28,22.11,21.97,21.95,0,0
2022-11-02 15:23:47+02:00,32.33,22.08,22,21.95,161.44,0
2022-11-02 15:28:48+02:00,36.43,22.15,22,22,257.34,0
2022-11-02 15:33:45+02:00,39.91,22.26,22.04,22.02,254.55,0
2022-11-02 15:38:46+02:00,42.94,22.26,22.04,22.04,259.69,0
2022-11-02 15:43:48+02:00,45.17,22.28,22.06,22.06,260.3,0
2022-11-02 15:48:49+02:00,46.81,22.31,22.06,22.06,261.55,0
2022-11-02 15:53:47+02:00,45.47,22.31,22.06,22.06,85.92,0
2022-11-02 15:58:49+02:00,45.38,22.2,22.06,22.04,0,0
2022-11-02 16:03:46+02:00,48.77,22.15,22.04,22.02,159.62,0
2022-11-02 16:08:48+02:00,46.81,22.22,22.04,22.04,102.93,0
2022-11-02 16:13:45+02:00,50.33,22.2,22.04,22,169.79,0
2022-11-02 16:18:48+02:00,47.96,22.24,22.06,22.08,89.7,0
2022-11-02 16:23:51+02:00,51.31,22.15,22.06,22.04,174.53,0
2022-11-02 16:28:47+02:00,49.25,22.22,22.06,22.08,82.77,0
2022-11-02 16:33:49+02:00,52.03,22.17,22.08,22.06,155.09,0
2022-11-02 16:38:46+02:00,50.5,28.34,22.11,22.06,83.79,5
2022-11-02 16:43:50+02:00,53.59,29.11,22.11,22.08,174.26,0
2022-11-02 16:48:45+02:00,51.89,28.47,22.13,22.13,83.24,0
2022-11-02 16:53:48+02:00,54.78,27.7,22.13,22.11,167.58,0
2022-11-02 16:58:45+02:00,53.29,27.09,22.13,22.15,89.53,0
2022-11-02 17:03:47+02:00,56.26,26.6,22.13,22.15,167.66,0
2022-11-02 17:08:50+02:00,54.35,26.2,22.15,22.13,89.72,0
2022-11-02 17:13:45+02:00,54.39,25.75,22.11,22.11,0,0
2022-11-02 17:18:46+02:00,54.28,25.38,22.15,22.13,0,0
2022-11-02 17:23:51+02:00,54.21,25,22.11,22.11,0,0
2022-11-02 17:28:46+02:00,57.32,24.67,22.11,22.08,169.83,0
2022-11-02 17:33:49+02:00,55.46,24.52,22.13,22.11,81.99,0
2022-11-02 17:38:51+02:00,55.46,24.26,22.11,22.08,0,0
2022-11-02 17:43:46+02:00,55.46,24,22.11,22.08,0,0
2022-11-02 17:48:47+02:00,55.46,23.8,22.11,22.06,0,0
2022-11-02 17:53:49+02:00,55.46,23.6,22.08,22.08,0,0
2022-11-02 17:58:50+02:00,55.34,23.4,22.08,22.08,0,0
2022-11-02 18:03:45+02:00,55.42,23.31,22.08,22.04,0,0
2022-11-02 18:08:46+02:00,55.34,23.22,22.08,22.02,0,0
2022-11-02 18:13:49+02:00,55.3,23.06,22.11,22.06,0,0
2022-11-02 18:18:51+02:00,55.26,22.95,22.06,22.02,0,0
2022-11-02 18:23:46+02:00,55.3,22.91,22.04,22.02,0,0
2022-11-02 18:28:48+02:00,55.23,22.77,22.04,22.04,0,0
2022-11-02 18:33:50+02:00,55.23,41.05,21.43,21.97,0,35
2022-11-02 18:38:51+02:00,53.74,43.88,21.56,22.08,0,55
2022-11-02 18:43:46+02:00,53.59,41.91,21.71,22.17,0,0
2022-11-02 18:48:49+02:00,53.51,41.83,24,22.17,0,10
2022-11-02 18:53:51+02:00,28.81,46.84,22.55,22.66,0,255
2022-11-02 18:58:49+02:00,22.95,46.27,22.91,22.88,0,245
2022-11-02 19:03:50+02:00,22.93,43.88,22.97,23,0,0
2022-11-02 19:08:45+02:00,23.08,41.29,22.97,22.95,0,0
2022-11-02 19:13:47+02:00,23.08,38.89,22.97,22.95,0,0
2022-11-02 19:18:47+02:00,23.2,36.79,22.93,22.93,0,0
2022-11-02 19:23:48+02:00,23.28,35,22.93,22.95,0,0
2022-11-02 19:28:50+02:00,23.24,33.52,22.95,22.88,0,0
2022-11-02 19:33:46+02:00,23.26,32.21,22.93,22.88,0,0
2022-11-02 19:38:48+02:00,23.31,31.11,22.86,22.8,0,0
2022-11-02 19:43:49+02:00,23.33,30.11,22.86,22.77,0,0
2022-11-02 19:48:51+02:00,23.35,29.32,22.91,22.77,0,0
2022-11-02 19:53:46+02:00,23.4,28.5,22.84,22.75,0,0
2022-11-02 19:58:47+02:00,23.4,27.93,22.82,22.71,0,0
2022-11-02 20:03:49+02:00,23.42,27.34,22.8,22.68,0,0
2022-11-02 20:08:51+02:00,23.48,26.84,22.75,22.62,0,0
2022-11-02 20:13:45+02:00,23.46,26.42,22.73,22.64,0,0
2022-11-02 20:18:48+02:00,23.46,26.02,22.71,22.64,0,0
2022-11-02 20:23:49+02:00,23.44,25.63,22.71,22.6,0,0
2022-11-02 20:28:51+02:00,23.48,25.34,22.68,22.55,0,0
2022-11-02 20:33:46+02:00,23.53,25.02,22.68,22.53,0,0
2022-11-02 20:38:48+02:00,23.53,24.69,22.64,22.51,0,0
2022-11-02 20:43:49+02:00,23.48,43.05,21.65,22.37,0,55
2022-11-02 20:46:41+02:00,23.44,43,21.76,22.31,0,0
2022-11-02 20:48:48+02:00,23.44,42.42,21.78,22.28,0,0
2022-11-02 20:53:50+02:00,23.48,40.24,21.82,22.31,0,0
2022-11-02 20:58:45+02:00,23.46,38.07,21.86,22.31,0,0
2022-11-02 21:03:47+02:00,23.51,36,21.97,22.31,0,0
2022-11-02 21:08:48+02:00,23.48,34.21,22.02,22.31,0,0
2022-11-02 21:13:50+02:00,23.42,32.83,22.08,22.33,0,0
2022-11-02 21:18:45+02:00,23.51,31.54,22.13,22.31,0,0
2022-11-02 21:23:46+02:00,23.48,30.41,22.13,22.35,0,0
2022-11-02 21:28:49+02:00,23.48,28.88,22.2,22.35,0,0
2022-11-02 21:33:50+02:00,23.6,27.95,22.24,22.35,0,0
2022-11-02 21:38:45+02:00,23.48,27.43,22.22,22.37,0,0
2022-11-02 21:43:47+02:00,23.48,26.88,22.26,22.37,0,0
2022-11-02 21:48:49+02:00,23.55,26.42,22.28,22.35,0,0
2022-11-02 21:53:51+02:00,23.46,26.04,22.31,22.37,0,0
2022-11-02 21:58:46+02:00,23.55,25.61,22.31,22.33,0,0
2022-11-02 22:03:48+02:00,23.53,25.36,22.31,22.37,0,0
2022-11-02 22:08:50+02:00,23.53,25.04,22.33,22.33,0,0
2022-11-02 22:13:45+02:00,23.48,24.67,22.31,22.35,0,0
2022-11-02 22:18:46+02:00,23.53,24.45,22.33,22.35,0,0
2022-11-02 22:23:48+02:00,23.57,24.23,22.35,22.33,0,0
2022-11-02 22:28:49+02:00,23.6,24.06,22.33,22.28,0,0
2022-11-02 22:33:51+02:00,23.57,23.88,22.35,22.28,0,0
2022-11-02 22:38:46+02:00,23.55,23.71,22.33,22.31,0,0
2022-11-02 22:43:47+02:00,23.62,23.6,22.35,22.26,0,0
2022-11-02 22:48:49+02:00,23.57,23.44,22.35,22.28,0,0
2022-11-02 22:53:51+02:00,23.57,23.37,22.31,22.26,0,0
2022-11-02 22:58:46+02:00,23.62,23.24,22.31,22.26,0,0
2022-11-02 23:03:48+02:00,23.62,23.17,22.31,22.26,0,0
2022-11-02 23:10:50+02:00,23.66,22.97,22.28,22.22,0,0
2022-11-02 23:14:13+02:00,23.6,22.95,22.31,22.26,0,0
2022-11-02 23:20:59+02:00,23.66,22.88,22.31,22.24,0,0
2022-11-02 23:23:45+02:00,23.71,22.8,22.26,22.26,0,0
2022-11-02 23:28:46+02:00,23.66,22.8,22.28,22.24,0,0
2022-11-02 23:33:49+02:00,23.73,22.66,22.26,22.2,0,0
2022-11-02 23:38:50+02:00,23.71,22.64,22.26,22.2,0,0
2022-11-02 23:43:50+02:00,23.73,22.57,22.24,22.17,0,0
2022-11-02 23:48:46+02:00,23.75,22.53,22.26,22.2,0,0
2022-11-02 23:53:51+02:00,23.77,22.51,22.24,22.17,0,0
2022-11-02 23:58:51+02:00,23.82,22.31,22.31,22.15,0,0
2022-11-03 00:03:46+02:00,23.51,41.97,21.91,22.31,0,60
2022-11-03 00:08:50+02:00,23.51,40.75,22.04,22.48,0,0
2022-11-03 00:13:45+02:00,23.51,38.74,22.11,22.46,0,0
2022-11-03 00:18:46+02:00,23.57,36.79,22.17,22.44,0,0
2022-11-03 00:23:47+02:00,23.55,35.05,22.17,22.4,0,0
2022-11-03 00:28:49+02:00,23.53,33.54,22.2,22.4,0,0
2022-11-03 00:33:50+02:00,23.48,32.28,22.22,22.42,0,0
2022-11-03 00:38:50+02:00,23.48,31.19,22.22,22.4,0,0
2022-11-03 00:43:45+02:00,23.6,30.16,22.24,22.42,0,0
2022-11-03 00:48:46+02:00,23.51,29.27,22.24,22.4,0,0
2022-11-03 00:53:47+02:00,23.55,28.52,22.31,22.4,0,0
2022-11-03 00:58:48+02:00,23.53,27.95,22.26,22.37,0,0
2022-11-03 01:03:50+02:00,23.57,27.34,22.28,22.37,0,0
2022-11-03 01:08:51+02:00,23.53,26.77,22.33,22.37,0,0
2022-11-03 01:13:46+02:00,23.57,26.35,22.31,22.37,0,0
2022-11-03 01:18:47+02:00,23.57,26,22.33,22.37,0,0
2022-11-03 01:23:49+02:00,23.6,25.56,22.33,22.37,0,0
2022-11-03 01:28:50+02:00,23.62,25.27,22.33,22.35,0,0
2022-11-03 01:33:51+02:00,23.6,24.95,22.33,22.35,0,0
2022-11-03 01:38:46+02:00,23.64,24.63,22.33,22.37,0,0
2022-11-03 01:43:47+02:00,23.62,24.39,22.35,22.33,0,0
2022-11-03 01:48:48+02:00,23.64,24.21,22.31,22.33,0,0
2022-11-03 01:53:49+02:00,23.62,24.02,22.33,22.31,0,0
2022-11-03 01:58:51+02:00,23.64,23.86,22.31,22.28,0,0
2022-11-03 02:03:45+02:00,23.68,23.68,22.31,22.28,0,0
2022-11-03 02:08:47+02:00,23.62,23.57,22.31,22.28,0,0
2022-11-03 02:13:48+02:00,23.66,23.37,22.31,22.28,0,0
2022-11-03 02:18:49+02:00,23.66,23.28,22.28,22.26,0,0
2022-11-03 02:23:51+02:00,23.68,23.22,22.28,22.26,0,0
2022-11-03 02:28:46+02:00,23.64,23.11,22.31,22.24,0,0
2022-11-03 02:33:47+02:00,23.71,22.95,22.26,22.26,0,0
2022-11-03 02:38:48+02:00,23.68,22.91,22.24,22.22,0,0
2022-11-03 02:43:50+02:00,23.73,22.86,22.31,22.22,0,0
2022-11-03 02:48:51+02:00,23.71,22.73,22.26,22.24,0,0
2022-11-03 02:53:46+02:00,23.73,22.68,22.24,22.2,0,0
2022-11-03 02:58:47+02:00,23.73,22.62,22.24,22.17,0,0
2022-11-03 03:03:48+02:00,23.71,22.57,22.24,22.15,0,0
2022-11-03 03:08:50+02:00,23.73,22.48,22.24,22.2,0,0
2022-11-03 03:13:51+02:00,23.68,22.51,22.24,22.17,0,0
2022-11-03 03:18:46+02:00,23.8,22.42,22.22,22.17,0,0
2022-11-03 03:23:47+02:00,23.8,22.4,22.26,22.17,0,0
2022-11-03 03:28:48+02:00,23.77,22.33,22.2,22.17,0,0
2022-11-03 03:33:50+02:00,23.77,22.31,22.2,22.15,0,0
2022-11-03 03:38:51+02:00,23.75,22.24,22.2,22.11,0,0
2022-11-03 03:43:46+02:00,23.82,22.2,22.17,22.13,0,0
2022-11-03 03:48:47+02:00,23.8,22.15,22.13,22.15,0,0
2022-11-03 03:53:48+02:00,23.84,22.15,22.15,22.13,0,0
2022-11-03 03:58:50+02:00,23.84,22.11,22.17,22.11,0,0
2022-11-03 04:03:51+02:00,23.84,22.08,22.13,22.11,0,0
2022-11-03 04:08:46+02:00,23.84,22.11,22.15,22.08,0,0
2022-11-03 04:13:51+02:00,23.84,22.06,22.13,22.11,0,0
2022-11-03 04:18:46+02:00,23.88,22.02,22.11,22.08,0,0
2022-11-03 04:23:47+02:00,23.91,22,22.15,22.13,0,0
2022-11-03 04:28:48+02:00,23.84,21.95,22.11,22.11,0,0
2022-11-03 04:33:50+02:00,23.88,21.95,22.11,22.11,0,0
2022-11-03 04:38:51+02:00,23.91,21.95,22.11,22.06,0,0
2022-11-03 04:43:45+02:00,23.91,21.91,22.13,22.06,0,0
2022-11-03 04:48:45+02:00,23.93,21.86,22.08,22.04,0,0
2022-11-03 04:53:46+02:00,23.95,21.86,22.08,22.04,0,0
2022-11-03 04:58:48+02:00,24,21.86,22.04,22.04,0,0
2022-11-03 05:03:49+02:00,23.93,21.82,22.06,22.02,0,0
2022-11-03 05:08:51+02:00,23.95,21.82,22.06,22.04,0,0
2022-11-03 05:13:45+02:00,23.95,21.8,22.06,22.02,0,0
2022-11-03 05:18:47+02:00,23.97,21.78,22.04,22,0,0
2022-11-03 05:23:48+02:00,23.95,21.8,22.04,22,0,0
2022-11-03 05:28:50+02:00,24,21.78,22,22,0,0
2022-11-03 05:33:51+02:00,24,21.78,21.95,21.97,0,0
2022-11-03 05:38:45+02:00,24,21.73,21.97,22,0,0
2022-11-03 05:43:48+02:00,24.04,21.73,22,21.95,0,0
2022-11-03 05:48:50+02:00,24.02,21.73,21.97,21.95,0,0
2022-11-03 05:53:51+02:00,24.04,21.76,21.95,21.93,0,0
2022-11-03 05:58:45+02:00,24.06,21.73,21.95,21.95,0,0
2022-11-03 06:03:47+02:00,24.06,21.71,21.95,21.91,0,0
2022-11-03 06:08:48+02:00,24.04,21.71,21.95,21.93,0,0
2022-11-03 06:13:49+02:00,24.13,21.71,21.95,21.95,0,0
2022-11-03 06:18:50+02:00,24.13,21.67,21.95,21.95,0,0
2022-11-03 06:23:45+02:00,24.1,21.63,21.93,21.93,0,0
2022-11-03 06:28:46+02:00,24.1,21.65,21.95,21.93,0,0
2022-11-03 06:33:48+02:00,24.08,21.65,21.93,21.93,0,0
2022-11-03 06:38:49+02:00,24.15,21.6,21.93,21.91,0,0
2022-11-03 06:43:50+02:00,24.1,21.6,21.93,21.93,0,0
2022-11-03 06:48:45+02:00,24.13,21.63,21.91,21.89,0,0
2022-11-03 06:53:46+02:00,24.19,21.58,21.91,21.91,0,0
2022-11-03 06:58:47+02:00,24.17,21.58,21.91,21.93,0,0
2022-11-03 07:03:48+02:00,24.13,21.6,21.89,21.86,0,0
2022-11-03 07:08:50+02:00,24.17,21.58,21.91,21.89,0,0
2022-11-03 07:13:51+02:00,24.21,21.58,21.91,21.89,0,0
2022-11-03 07:18:45+02:00,24.19,21.58,21.89,21.91,0,0
2022-11-03 07:23:47+02:00,24.23,21.58,21.89,21.89,0,0
2022-11-03 07:28:48+02:00,24.23,21.58,21.86,21.84,0,0
2022-11-03 07:33:49+02:00,24.21,21.56,21.86,21.89,0,0
2022-11-03 07:38:51+02:00,24.26,21.56,21.86,21.82,0,0
2022-11-03 07:43:45+02:00,24.28,21.58,21.86,21.86,0,0
2022-11-03 07:48:46+02:00,24.3,21.54,21.86,21.82,0,0
2022-11-03 07:53:48+02:00,24.28,21.54,21.86,21.84,0,0
2022-11-03 07:58:49+02:00,24.3,21.54,21.84,21.82,0,0
2022-11-03 08:03:51+02:00,24.3,21.56,21.86,21.82,0,0
2022-11-03 08:08:46+02:00,24.3,21.54,21.8,21.82,0,0
2022-11-03 08:13:47+02:00,24.39,21.54,21.8,21.82,0,0
2022-11-03 08:18:49+02:00,24.39,21.54,21.84,21.8,0,0
2022-11-03 08:23:50+02:00,24.34,21.56,21.8,21.82,0,0
2022-11-03 08:28:51+02:00,24.39,21.56,21.82,21.8,0,0
2022-11-03 08:33:46+02:00,24.45,21.56,21.82,21.78,0,0
2022-11-03 08:38:47+02:00,24.36,21.54,21.82,21.84,0,0
2022-11-03 08:43:49+02:00,24.39,21.56,21.8,21.8,0,0
2022-11-03 08:48:50+02:00,24.47,21.56,21.84,21.8,0,0
2022-11-03 08:53:51+02:00,24.43,21.58,21.82,21.82,0,0
2022-11-03 08:58:45+02:00,24.47,21.56,21.82,21.78,0,0
2022-11-03 09:03:46+02:00,24.45,21.56,21.82,21.76,0,0
2022-11-03 09:08:47+02:00,24.5,21.58,21.8,21.8,0,0
2022-11-03 09:13:49+02:00,24.47,21.58,21.78,21.78,0,0
2022-11-03 09:18:50+02:00,24.47,21.58,21.78,21.78,0,0
2022-11-03 09:23:51+02:00,24.52,21.58,21.8,21.82,0,0
2022-11-03 09:28:45+02:00,24.52,21.63,21.82,21.82,0,0
2022-11-03 09:33:47+02:00,24.58,21.78,21.82,21.82,0,0
2022-11-03 09:38:48+02:00,24.58,22.15,21.8,21.78,0,0
2022-11-03 09:43:49+02:00,24.54,22.51,21.82,21.86,0,0
2022-11-03 09:48:50+02:00,24.56,22.91,21.82,21.89,0,0
2022-11-03 09:53:45+02:00,24.65,23.17,21.86,21.89,0,0
2022-11-03 09:58:46+02:00,24.6,23.35,21.89,21.95,0,0
2022-11-03 10:03:47+02:00,24.65,23.57,21.86,21.93,0,0
2022-11-03 10:08:49+02:00,24.65,23.82,21.91,21.95,0,0
2022-11-03 10:13:50+02:00,24.67,23.97,21.95,21.97,0,0
2022-11-03 10:18:51+02:00,24.69,24.13,21.95,21.97,0,0
2022-11-03 10:23:46+02:00,24.71,24.28,21.97,22.02,0,0
2022-11-03 10:28:47+02:00,24.69,24.32,21.97,22,0,0
2022-11-03 10:33:48+02:00,24.76,24.52,22.02,22.04,0,0
2022-11-03 10:38:51+02:00,24.73,24.6,22.02,22.11,0,0
2022-11-03 10:43:45+02:00,24.69,37.41,21.5,22.11,0,35
2022-11-03 10:48:49+02:00,24.43,38.3,21.56,22.04,0,25
2022-11-03 10:53:51+02:00,24.41,37,21.69,22.2,0,0
2022-11-03 10:58:45+02:00,24.45,34.73,21.89,22.2,0,0
2022-11-03 11:03:46+02:00,24.43,33.47,22,22.26,0,0
2022-11-03 11:08:47+02:00,24.41,32.4,22.02,22.31,0,0
2022-11-03 11:13:49+02:00,24.41,31.38,22.11,22.33,0,0
2022-11-03 11:18:50+02:00,24.5,30.55,22.11,22.33,0,0
2022-11-03 11:23:51+02:00,24.47,29.69,22.15,22.35,0,0
2022-11-03 11:28:46+02:00,24.47,29.11,22.15,22.33,0,0
2022-11-03 11:33:47+02:00,24.45,28.47,22.17,22.31,0,0
2022-11-03 11:38:48+02:00,24.47,27.88,22.17,22.33,0,0
2022-11-03 11:43:49+02:00,24.54,27.45,22.2,22.35,0,0
2022-11-03 11:48:51+02:00,24.54,26.95,22.24,22.31,0,0
2022-11-03 11:53:45+02:00,24.5,26.57,22.28,22.33,0,0
2022-11-03 11:58:46+02:00,24.58,26.24,22.26,22.31,0,0
2022-11-03 12:03:48+02:00,24.63,25.9,22.24,22.28,0,0
2022-11-03 12:08:49+02:00,24.58,25.61,22.24,22.31,0,0
2022-11-03 12:13:50+02:00,24.56,25.34,22.28,22.28,0,0
2022-11-03 12:18:45+02:00,24.6,25.11,22.26,22.31,0,0
2022-11-03 12:23:46+02:00,24.56,24.82,22.28,22.28,0,0
2022-11-03 12:28:47+02:00,24.6,24.63,22.28,22.28,0,0
2022-11-03 12:33:48+02:00,24.63,24.45,22.28,22.26,0,0
2022-11-03 12:38:50+02:00,24.63,24.3,22.28,22.28,0,0
2022-11-03 12:43:51+02:00,24.65,24.17,22.28,22.24,0,0
2022-11-03 12:48:46+02:00,24.69,24,22.26,22.24,0,0
2022-11-03 12:53:47+02:00,24.73,23.91,22.28,22.28,0,0
2022-11-03 12:58:48+02:00,24.63,23.82,22.31,22.24,0,0
2022-11-03 13:00:38+02:00,24.69,23.75,22.28,22.26,0,0
2022-11-03 13:03:45+02:00,24.69,23.66,22.28,22.26,0,0
2022-11-03 13:08:47+02:00,24.69,23.6,22.28,22.24,0,0
2022-11-03 13:13:48+02:00,24.73,23.46,22.28,22.22,0,0
2022-11-03 13:18:49+02:00,24.69,23.4,22.24,22.24,0,0
2022-11-03 13:23:51+02:00,24.71,23.28,22.26,22.24,0,0
2022-11-03 13:28:45+02:00,24.73,23.24,22.22,22.22,0,0
2022-11-03 13:33:46+02:00,24.76,23.2,22.26,22.17,0,0
2022-11-03 13:38:48+02:00,24.8,23.15,22.24,22.17,0,0
2022-11-03 13:43:47+02:00,24.78,23.11,22.24,22.17,0,0
2022-11-03 13:48:48+02:00,24.78,23,22.26,22.2,0,0
2022-11-03 13:53:50+02:00,24.76,23,22.24,22.22,0,0
2022-11-03 13:58:51+02:00,24.84,22.95,22.28,22.22,0,0
2022-11-03 14:03:45+02:00,24.78,22.91,22.26,22.22,0,0
2022-11-03 14:08:47+02:00,24.84,22.95,22.22,22.17,0,0
2022-11-03 14:13:48+02:00,24.82,22.88,22.26,22.22,0,0
